epoch,lr,loss,acc,step,val_loss,val_f1c,val_f1e
2.59,4.05e-05,0.017012329772114754,0.9313304424285889,259,0.06331854313611984,90.92691813427406,84.04570401463428
2.6,4.05e-05,0.012384112924337387,0.9578947424888611,260,0.06417610496282578,90.03783258218128,82.87606517989103
2.61,4.05e-05,0.006591480225324631,0.9857142567634583,261,0.06417610496282578,90.03783258218128,82.87606517989103
2.62,4.05e-05,0.010564232245087624,0.9920634627342224,262,0.06417610496282578,90.03783258218128,82.87606517989103
2.63,4.05e-05,0.018553774803876877,0.9514170289039612,263,0.06417610496282578,90.03783258218128,82.87606517989103
2.64,4.05e-05,0.010814406909048557,0.9764150977134705,264,0.06417610496282578,90.03783258218128,82.87606517989103
2.65,4.05e-05,0.013735396787524223,0.9539749026298523,265,0.06417610496282578,90.03783258218128,82.87606517989103
2.66,4.05e-05,0.013053263537585735,0.9830508232116699,266,0.06417610496282578,90.03783258218128,82.87606517989103
2.67,4.05e-05,0.025107713416218758,0.9576547145843506,267,0.06417610496282578,90.03783258218128,82.87606517989103
2.68,4.05e-05,0.016417982056736946,0.9624999761581421,268,0.06417610496282578,90.03783258218128,82.87606517989103
2.69,4.05e-05,0.017420662567019463,0.95686274766922,269,0.06417610496282578,90.03783258218128,82.87606517989103
2.7,4.05e-05,0.0060189263895154,1.0,270,0.07146388292312622,88.98755874386653,82.61071659044973
2.71,4.05e-05,0.01079320814460516,0.9696969985961914,271,0.07146388292312622,88.98755874386653,82.61071659044973
2.72,4.05e-05,0.027633333578705788,0.9309210777282715,272,0.07146388292312622,88.98755874386653,82.61071659044973
2.73,4.05e-05,0.02068013697862625,0.9254902005195618,273,0.07146388292312622,88.98755874386653,82.61071659044973
2.74,4.05e-05,0.013762762770056725,0.9615384340286255,274,0.07146388292312622,88.98755874386653,82.61071659044973
2.75,4.05e-05,0.010916687548160553,0.9571428298950195,275,0.07146388292312622,88.98755874386653,82.61071659044973
2.76,4.05e-05,0.021025769412517548,0.9621848464012146,276,0.07146388292312622,88.98755874386653,82.61071659044973
2.77,4.05e-05,0.017488664016127586,0.9014084339141846,277,0.07146388292312622,88.98755874386653,82.61071659044973
2.78,4.05e-05,0.013314608484506607,0.957446813583374,278,0.07146388292312622,88.98755874386653,82.61071659044973
2.79,4.05e-05,0.013511673547327518,0.9508196711540222,279,0.07146388292312622,88.98755874386653,82.61071659044973
2.8,4.05e-05,0.019397644326090813,0.9433198571205139,280,0.06764467060565948,89.7334777998146,82.3113781607831
2.81,4.05e-05,0.0197563786059618,0.9676259160041809,281,0.06764467060565948,89.7334777998146,82.3113781607831
2.82,4.05e-05,0.009717557579278946,0.9779411554336548,282,0.06764467060565948,89.7334777998146,82.3113781607831
2.83,4.05e-05,0.011609680950641632,0.9739130139350891,283,0.06764467060565948,89.7334777998146,82.3113781607831
2.84,4.05e-05,0.007044060621410608,0.9716598987579346,284,0.06764467060565948,89.7334777998146,82.3113781607831
2.85,4.05e-05,0.008580122143030167,0.9917012453079224,285,0.06764467060565948,89.7334777998146,82.3113781607831
2.86,4.05e-05,0.020140573382377625,0.9353448152542114,286,0.06764467060565948,89.7334777998146,82.3113781607831
2.87,4.05e-05,0.012511082924902439,0.9765258431434631,287,0.06764467060565948,89.7334777998146,82.3113781607831
2.88,4.05e-05,0.023512432351708412,0.9484127163887024,288,0.06764467060565948,89.7334777998146,82.3113781607831
2.89,4.05e-05,0.023325670510530472,0.9497041702270508,289,0.06764467060565948,89.7334777998146,82.3113781607831
2.9,4.05e-05,0.007723826915025711,0.9690265655517578,290,0.06461755186319351,90.78517916328455,84.05124933564463
2.91,4.05e-05,0.0054237125441432,0.9959677457809448,291,0.06461755186319351,90.78517916328455,84.05124933564463
2.92,4.05e-05,0.018002163618803024,0.9783393740653992,292,0.06461755186319351,90.78517916328455,84.05124933564463
2.93,4.05e-05,0.01701391488313675,0.9576923251152039,293,0.06461755186319351,90.78517916328455,84.05124933564463
2.94,4.05e-05,0.0198681578040123,0.929648220539093,294,0.06461755186319351,90.78517916328455,84.05124933564463
2.95,4.05e-05,0.015928499400615692,0.9737827777862549,295,0.06461755186319351,90.78517916328455,84.05124933564463
2.96,4.05e-05,0.022460563108325005,0.9655172228813171,296,0.06461755186319351,90.78517916328455,84.05124933564463
2.97,4.05e-05,0.016335297375917435,0.9586465954780579,297,0.06461755186319351,90.78517916328455,84.05124933564463
2.98,4.05e-05,0.013378430157899857,0.9518518447875977,298,0.06461755186319351,90.78517916328455,84.05124933564463
2.99,4.05e-05,0.011319276876747608,0.9575471878051758,299,0.06461755186319351,90.78517916328455,84.05124933564463
3.0,4.05e-05,0.011401832103729248,0.9824561476707458,300,0.0661240965127945,88.76252923987674,80.6560605877056
